transaction_id,customer_id,store_id,product_id,transaction_date,channel,quantity,discount_pct,year_month
T0032887,C00143,S049,P0168,2025-08-12,Mobile,1,0.0,2025-08
T0026140,C00171,S017,P0217,2025-08-12,InStore,1,0.0,2025-08
T0005258,C00048,S040,P0061,2025-08-12,Online,1,0.0,2025-08
T0034798,C00129,S014,P0167,2025-08-12,InStore,3,0.0,2025-08
T0013427,C00102,S002,P0163,2025-08-12,Online,1,0.0,2025-08
T0039770,C00129,S026,P0219,2025-08-12,Online,1,0.0,2025-08
T0017615,C00102,S026,P0170,2025-08-12,Online,1,0.0,2025-08
T0022285,C00123,S011,P0171,2025-08-12,InStore,1,0.0,2025-08
T0010285,C00177,S049,P0103,2025-08-12,Mobile,1,0.1,2025-08
T0028408,C00205,S004,P0179,2025-08-12,Online,2,0.0,2025-08
T0002346,C00023,S044,P0092,2025-08-12,InStore,2,0.0,2025-08
T0005280,C00086,S039,P0055,2025-08-12,Mobile,3,0.05,2025-08
T0022332,C00082,S038,P0012,2025-08-12,InStore,2,0.0,2025-08
T0022340,C00138,S010,P0088,2025-08-12,InStore,1,0.0,2025-08
T0008395,C00142,S041,P0181,2025-08-12,InStore,2,0.0,2025-08
T0025191,C00095,S049,P0199,2025-08-12,Online,1,0.2,2025-08
T0019062,C00011,S046,P0248,2025-08-12,InStore,2,0.0,2025-08
T0005298,C00157,S021,P0054,2025-08-12,Online,1,0.0,2025-08
T0005302,C00241,S039,P0125,2025-08-12,Mobile,1,0.0,2025-08
T0017662,C00121,S044,P0117,2025-08-12,InStore,1,0.25,2025-08
T0032734,C00210,S033,P0228,2025-08-12,InStore,1,0.0,2025-08
T0003128,C00088,S027,P0180,2025-08-12,Online,1,0.0,2025-08
T0030006,C00079,S050,P0007,2025-08-12,InStore,2,0.0,2025-08
T0029996,C00047,S027,P0213,2025-08-12,InStore,1,0.1,2025-08
T0030016,C00030,S027,P0159,2025-08-12,Online,1,0.0,2025-08
T0008210,C00230,S014,P0239,2025-08-12,Mobile,1,0.1,2025-08
T0045839,C00079,S031,P0020,2025-08-12,InStore,2,0.0,2025-08
T0022906,C00221,S030,P0017,2025-08-12,Online,3,0.0,2025-08
T0012404,C00121,S049,P0051,2025-08-12,Mobile,1,0.0,2025-08
T0044140,C00138,S025,P0203,2025-08-12,Online,4,0.0,2025-08
T0032369,C00025,S041,P0159,2025-08-12,InStore,1,0.1,2025-08
T0038480,C00109,S006,P0117,2025-08-12,InStore,1,0.25,2025-08
T0008183,C00093,S030,P0045,2025-08-12,Mobile,1,0.0,2025-08
T0030832,C00129,S043,P0125,2025-08-12,Online,1,0.0,2025-08
T0043326,C00021,S011,P0184,2025-08-12,Mobile,1,0.15,2025-08
T0038442,C00115,S006,P0235,2025-08-12,Online,1,0.0,2025-08
T0008150,C00160,S040,P0220,2025-08-12,InStore,1,0.0,2025-08
T0027732,C00030,S024,P0241,2025-08-12,InStore,1,0.0,2025-08
T0014397,C00054,S018,P0061,2025-08-12,InStore,2,0.0,2025-08
T0009494,C00216,S015,P0133,2025-08-12,InStore,2,0.0,2025-08
T0003490,C00002,S038,P0187,2025-08-12,InStore,1,0.15,2025-08
T0003184,C00202,S037,P0068,2025-08-12,InStore,3,0.0,2025-08
T0023224,C00146,S023,P0120,2025-08-12,InStore,1,0.0,2025-08
T0032213,C00102,S032,P0226,2025-08-12,InStore,1,0.0,2025-08
T0024770,C00240,S018,P0032,2025-08-12,InStore,1,0.0,2025-08
T0032212,C00082,S025,P0167,2025-08-12,InStore,3,0.0,2025-08
T0049166,C00189,S009,P0222,2025-08-12,InStore,2,0.1,2025-08
T0024872,C00014,S036,P0049,2025-08-12,InStore,1,0.0,2025-08
T0007248,C00118,S050,P0179,2025-08-12,Online,1,0.15,2025-08
T0017745,C00011,S032,P0038,2025-08-12,Mobile,2,0.0,2025-08
T0024909,C00182,S033,P0099,2025-08-12,Online,1,0.0,2025-08
T0030748,C00183,S007,P0048,2025-08-12,InStore,1,0.3,2025-08
T0015626,C00082,S013,P0001,2025-08-12,Online,1,0.05,2025-08
T0044061,C00121,S035,P0194,2025-08-12,InStore,1,0.0,2025-08
T0006102,C00084,S035,P0220,2025-08-12,InStore,2,0.0,2025-08
T0030018,C00248,S016,P0034,2025-08-12,Online,1,0.0,2025-08
T0032496,C00029,S015,P0086,2025-08-12,InStore,1,0.0,2025-08
T0005880,C00079,S014,P0219,2025-08-12,InStore,2,0.0,2025-08
T0001894,C00179,S033,P0194,2025-08-12,InStore,1,0.0,2025-08
T0025370,C00134,S008,P0225,2025-08-12,Online,2,0.0,2025-08
T0018758,C00039,S030,P0138,2025-08-12,Mobile,1,0.05,2025-08
T0032460,C00156,S038,P0128,2025-08-12,InStore,2,0.0,2025-08
T0002770,C00119,S027,P0240,2025-08-12,InStore,2,0.0,2025-08
T0002859,C00131,S009,P0048,2025-08-12,InStore,1,0.0,2025-08
T0032391,C00103,S027,P0113,2025-08-12,InStore,1,0.0,2025-08
T0017680,C00210,S029,P0158,2025-08-13,Mobile,1,0.0,2025-08
T0042360,C00129,S041,P0095,2025-08-13,InStore,3,0.0,2025-08
T0000026,C00243,S024,P0075,2025-08-13,InStore,1,0.0,2025-08
T0019920,C00044,S012,P0112,2025-08-13,InStore,2,0.0,2025-08
T0035611,C00010,S001,P0206,2025-08-13,Online,1,0.1,2025-08
T0017757,C00005,S031,P0061,2025-08-13,Online,2,0.0,2025-08
T0003971,C00193,S037,P0179,2025-08-13,Mobile,3,0.05,2025-08
T0035824,C00114,S033,P0225,2025-08-13,Online,1,0.0,2025-08
T0006897,C00190,S010,P0114,2025-08-13,Mobile,5,0.0,2025-08
T0036009,C00172,S032,P0188,2025-08-13,Mobile,1,0.0,2025-08
T0017809,C00151,S045,P0099,2025-08-13,Mobile,2,0.0,2025-08
T0017755,C00214,S047,P0057,2025-08-13,InStore,2,0.0,2025-08
T0004375,C00162,S001,P0067,2025-08-13,InStore,1,0.0,2025-08
T0035911,C00195,S048,P0238,2025-08-13,Online,1,0.0,2025-08
T0029268,C00104,S039,P0228,2025-08-13,InStore,1,0.2,2025-08
T0048196,C00028,S037,P0026,2025-08-13,Online,1,0.0,2025-08
T0017629,C00227,S042,P0100,2025-08-13,Online,1,0.2,2025-08
T0041693,C00069,S039,P0199,2025-08-13,InStore,1,0.0,2025-08
T0049922,C00016,S019,P0006,2025-08-13,InStore,1,0.0,2025-08
T0017178,C00127,S050,P0155,2025-08-13,InStore,1,0.0,2025-08
T0019906,C00225,S025,P0100,2025-08-13,Online,2,0.05,2025-08
T0013205,C00080,S002,P0128,2025-08-13,InStore,1,0.0,2025-08
T0049783,C00017,S008,P0023,2025-08-13,InStore,4,0.0,2025-08
T0017880,C00106,S003,P0049,2025-08-13,Online,1,0.1,2025-08
T0049875,C00072,S028,P0149,2025-08-13,Mobile,1,0.1,2025-08
T0011935,C00141,S009,P0066,2025-08-13,InStore,2,0.0,2025-08
T0036940,C00157,S007,P0117,2025-08-13,Online,1,0.05,2025-08
T0034673,C00207,S033,P0097,2025-08-13,Mobile,1,0.0,2025-08
T0019274,C00121,S027,P0022,2025-08-13,InStore,1,0.0,2025-08
T0018790,C00117,S030,P0142,2025-08-13,Online,1,0.0,2025-08
T0004067,C00095,S044,P0180,2025-08-13,Online,1,0.0,2025-08
T0004628,C00191,S004,P0159,2025-08-13,Mobile,1,0.05,2025-08
T0014175,C00174,S048,P0176,2025-08-13,Mobile,3,0.0,2025-08
T0036680,C00070,S044,P0212,2025-08-13,Mobile,2,0.0,2025-08
T0049053,C00030,S035,P0082,2025-08-13,Mobile,1,0.0,2025-08
T0019279,C00188,S025,P0177,2025-08-13,Online,1,0.0,2025-08
T0009898,C00116,S046,P0153,2025-08-13,InStore,1,0.0,2025-08
T0029541,C00180,S005,P0183,2025-08-13,Online,1,0.0,2025-08
T0018688,C00072,S048,P0058,2025-08-13,InStore,2,0.0,2025-08
T0014403,C00138,S018,P0179,2025-08-13,Online,1,0.15,2025-08
T0019360,C00115,S013,P0142,2025-08-13,Online,1,0.0,2025-08
T0006599,C00059,S015,P0037,2025-08-13,InStore,1,0.0,2025-08
T0004709,C00227,S042,P0213,2025-08-13,InStore,1,0.0,2025-08
T0040861,C00049,S003,P0077,2025-08-13,InStore,1,0.0,2025-08
T0042675,C00133,S004,P0067,2025-08-13,Online,1,0.0,2025-08
T0018895,C00218,S017,P0123,2025-08-13,Online,1,0.0,2025-08
T0002256,C00108,S011,P0081,2025-08-13,Online,1,0.0,2025-08
T0029483,C00163,S033,P0248,2025-08-13,Online,1,0.25,2025-08
T0019102,C00165,S028,P0067,2025-08-13,Online,1,0.0,2025-08
T0004090,C00232,S015,P0149,2025-08-13,InStore,1,0.05,2025-08
T0011891,C00221,S006,P0211,2025-08-13,InStore,5,0.05,2025-08
T0014457,C00225,S024,P0188,2025-08-13,InStore,1,0.0,2025-08
T0042642,C00072,S038,P0007,2025-08-13,InStore,2,0.0,2025-08
T0048683,C00064,S035,P0209,2025-08-13,InStore,1,0.0,2025-08
T0015992,C00138,S042,P0095,2025-08-13,Online,2,0.0,2025-08
T0034855,C00105,S006,P0162,2025-08-13,InStore,1,0.0,2025-08
T0004701,C00135,S030,P0029,2025-08-13,Mobile,1,0.0,2025-08
T0006260,C00210,S029,P0039,2025-08-13,Online,1,0.0,2025-08
T0017329,C00054,S042,P0101,2025-08-13,InStore,1,0.0,2025-08
T0014446,C00025,S026,P0215,2025-08-13,InStore,1,0.0,2025-08
T0034705,C00106,S009,P0061,2025-08-13,InStore,1,0.0,2025-08
T0041572,C00154,S027,P0057,2025-08-13,InStore,1,0.0,2025-08
T0040711,C00210,S012,P0090,2025-08-13,InStore,1,0.0,2025-08
T0042586,C00236,S018,P0052,2025-08-13,Online,2,0.0,2025-08
T0002285,C00208,S012,P0207,2025-08-13,InStore,1,0.0,2025-08
T0009275,C00078,S010,P0084,2025-08-13,Online,1,0.0,2025-08
T0048452,C00113,S049,P0126,2025-08-13,Mobile,1,0.0,2025-08
T0036878,C00237,S044,P0223,2025-08-13,InStore,1,0.0,2025-08
T0011950,C00179,S050,P0224,2025-08-13,InStore,2,0.0,2025-08
T0011628,C00115,S016,P0221,2025-08-13,Online,1,0.1,2025-08
T0004457,C00069,S023,P0055,2025-08-13,Online,1,0.0,2025-08
T0017998,C00127,S029,P0220,2025-08-13,Online,2,0.0,2025-08
T0027194,C00064,S035,P0169,2025-08-13,InStore,1,0.05,2025-08
T0036171,C00045,S013,P0020,2025-08-13,InStore,2,0.0,2025-08
T0049590,C00221,S006,P0153,2025-08-13,InStore,2,0.0,2025-08
T0017978,C00164,S006,P0151,2025-08-13,InStore,1,0.0,2025-08
T0004820,C00039,S021,P0144,2025-08-13,InStore,1,0.0,2025-08
T0004821,C00171,S036,P0032,2025-08-13,InStore,1,0.05,2025-08
T0009942,C00167,S019,P0099,2025-08-13,InStore,1,0.15,2025-08
T0034371,C00094,S005,P0214,2025-08-13,InStore,1,0.0,2025-08
T0049614,C00116,S004,P0241,2025-08-13,Mobile,2,0.0,2025-08
T0014532,C00212,S001,P0193,2025-08-13,InStore,1,0.0,2025-08
T0004450,C00172,S026,P0164,2025-08-13,InStore,1,0.0,2025-08
T0036945,C00067,S033,P0075,2025-08-13,Mobile,3,0.0,2025-08
T0002301,C00082,S011,P0148,2025-08-13,Online,1,0.0,2025-08
T0018158,C00019,S030,P0129,2025-08-13,Online,1,0.2,2025-08
T0019408,C00138,S048,P0168,2025-08-13,Online,1,0.15,2025-08
T0018599,C00028,S044,P0050,2025-08-13,InStore,2,0.0,2025-08
T0017413,C00065,S010,P0018,2025-08-13,InStore,5,0.0,2025-08
T0006295,C00171,S007,P0142,2025-08-13,Online,1,0.0,2025-08
T0034589,C00243,S037,P0188,2025-08-13,Online,1,0.0,2025-08
T0014195,C00246,S027,P0223,2025-08-13,InStore,1,0.0,2025-08
T0036743,C00161,S011,P0078,2025-08-13,InStore,1,0.0,2025-08
T0041539,C00109,S011,P0157,2025-08-13,Mobile,1,0.2,2025-08
T0042526,C00114,S008,P0232,2025-08-13,Online,2,0.0,2025-08
T0018360,C00039,S006,P0033,2025-08-13,Online,2,0.0,2025-08
T0002584,C00043,S029,P0161,2025-08-13,Online,2,0.0,2025-08
T0002579,C00169,S005,P0136,2025-08-13,Online,1,0.0,2025-08
T0009239,C00067,S014,P0075,2025-08-13,InStore,2,0.0,2025-08
T0049327,C00226,S007,P0042,2025-08-13,Online,5,0.1,2025-08
T0028470,C00246,S035,P0030,2025-08-13,Online,1,0.0,2025-08
T0011248,C00244,S030,P0115,2025-08-13,Online,1,0.0,2025-08
T0041371,C00186,S049,P0071,2025-08-13,Online,1,0.0,2025-08
T0012748,C00195,S015,P0202,2025-08-13,Online,1,0.0,2025-08
T0006686,C00189,S022,P0040,2025-08-13,Online,1,0.1,2025-08
T0013224,C00004,S028,P0202,2025-08-13,Online,1,0.0,2025-08
T0007290,C00193,S049,P0214,2025-08-13,Mobile,2,0.0,2025-08
T0045637,C00023,S037,P0137,2025-08-13,InStore,1,0.0,2025-08
T0038547,C00224,S026,P0243,2025-08-13,Online,3,0.0,2025-08
T0023217,C00082,S016,P0144,2025-08-13,Online,1,0.0,2025-08
T0030100,C00138,S018,P0236,2025-08-13,InStore,2,0.0,2025-08
T0014908,C00111,S023,P0168,2025-08-13,Online,2,0.0,2025-08
T0043340,C00113,S040,P0145,2025-08-13,Mobile,1,0.0,2025-08
T0023349,C00242,S035,P0128,2025-08-13,Mobile,1,0.0,2025-08
T0014956,C00230,S047,P0231,2025-08-13,InStore,1,0.0,2025-08
T0008062,C00165,S016,P0131,2025-08-13,Online,1,0.25,2025-08
T0025724,C00180,S036,P0059,2025-08-13,InStore,1,0.0,2025-08
T0027731,C00193,S024,P0189,2025-08-13,Mobile,3,0.0,2025-08
T0045436,C00224,S041,P0154,2025-08-13,InStore,1,0.1,2025-08
T0010526,C00215,S021,P0139,2025-08-13,InStore,2,0.2,2025-08
T0031911,C00023,S040,P0051,2025-08-13,InStore,2,0.0,2025-08
T0025708,C00115,S030,P0235,2025-08-13,Online,2,0.0,2025-08
T0030187,C00191,S002,P0030,2025-08-13,InStore,1,0.0,2025-08
T0030326,C00135,S011,P0094,2025-08-13,Online,3,0.0,2025-08
T0038919,C00113,S039,P0041,2025-08-13,InStore,1,0.0,2025-08
T0007392,C00084,S037,P0145,2025-08-13,Online,2,0.0,2025-08
T0038888,C00115,S038,P0199,2025-08-13,Online,1,0.0,2025-08
T0028986,C00078,S048,P0102,2025-08-13,InStore,2,0.3,2025-08
T0038883,C00006,S014,P0046,2025-08-13,Mobile,1,0.0,2025-08
T0023082,C00005,S020,P0163,2025-08-13,InStore,1,0.0,2025-08
T0023589,C00167,S001,P0063,2025-08-13,InStore,1,0.0,2025-08
T0045361,C00138,S015,P0205,2025-08-13,Online,2,0.1,2025-08
T0038779,C00191,S046,P0189,2025-08-13,InStore,1,0.0,2025-08
T0030201,C00177,S035,P0066,2025-08-13,InStore,1,0.0,2025-08
T0031819,C00188,S041,P0059,2025-08-13,Online,1,0.05,2025-08
T0042117,C00144,S006,P0038,2025-08-13,Online,1,0.0,2025-08
T0045398,C00031,S015,P0196,2025-08-13,Online,2,0.0,2025-08
T0023551,C00040,S011,P0173,2025-08-13,InStore,1,0.05,2025-08
T0043610,C00157,S034,P0092,2025-08-13,Mobile,1,0.05,2025-08
T0038501,C00065,S045,P0146,2025-08-13,Online,2,0.0,2025-08
T0022936,C00055,S039,P0026,2025-08-13,InStore,2,0.0,2025-08
T0022141,C00153,S019,P0114,2025-08-13,InStore,1,0.0,2025-08
T0022172,C00016,S002,P0133,2025-08-13,InStore,1,0.0,2025-08
T0016860,C00192,S015,P0217,2025-08-13,Online,1,0.0,2025-08
T0012880,C00143,S039,P0114,2025-08-13,InStore,1,0.0,2025-08
T0046391,C00184,S025,P0004,2025-08-13,Online,2,0.0,2025-08
T0038056,C00085,S014,P0048,2025-08-13,InStore,1,0.1,2025-08
T0032823,C00203,S021,P0149,2025-08-13,InStore,2,0.15,2025-08
T0016154,C00169,S007,P0111,2025-08-13,Online,2,0.05,2025-08
T0046338,C00229,S019,P0058,2025-08-13,Mobile,1,0.2,2025-08
T0043245,C00114,S026,P0199,2025-08-13,InStore,1,0.0,2025-08
T0022344,C00098,S030,P0050,2025-08-13,Online,1,0.0,2025-08
T0013432,C00034,S025,P0136,2025-08-13,InStore,1,0.0,2025-08
T0029196,C00104,S049,P0151,2025-08-13,Online,2,0.0,2025-08
T0041981,C00248,S011,P0005,2025-08-13,InStore,1,0.0,2025-08
T0038217,C00157,S019,P0162,2025-08-13,Online,2,0.0,2025-08
T0022510,C00184,S046,P0140,2025-08-13,InStore,1,0.0,2025-08
T0046114,C00115,S016,P0225,2025-08-13,Mobile,1,0.0,2025-08
T0042294,C00097,S037,P0068,2025-08-13,Online,2,0.0,2025-08
T0045894,C00112,S042,P0043,2025-08-13,InStore,1,0.0,2025-08
T0002786,C00202,S023,P0240,2025-08-13,Mobile,1,0.0,2025-08
T0038364,C00109,S006,P0030,2025-08-13,InStore,1,0.0,2025-08
T0003545,C00116,S031,P0179,2025-08-13,Online,1,0.0,2025-08
T0032510,C00177,S044,P0001,2025-08-13,Mobile,1,0.05,2025-08
T0012422,C00065,S045,P0156,2025-08-13,InStore,3,0.0,2025-08
T0001264,C00176,S019,P0114,2025-08-13,Online,1,0.0,2025-08
T0027774,C00069,S040,P0070,2025-08-13,Online,2,0.0,2025-08
T0040282,C00076,S039,P0126,2025-08-13,Online,1,0.0,2025-08
T0008286,C00019,S016,P0040,2025-08-13,Mobile,2,0.0,2025-08
T0022621,C00018,S008,P0228,2025-08-13,InStore,1,0.0,2025-08
T0013785,C00061,S019,P0134,2025-08-13,Online,1,0.2,2025-08
T0012389,C00228,S042,P0025,2025-08-13,Online,1,0.0,2025-08
T0004878,C00052,S036,P0102,2025-08-13,InStore,2,0.0,2025-08
T0023674,C00112,S048,P0055,2025-08-13,InStore,1,0.05,2025-08
T0030394,C00177,S040,P0163,2025-08-13,Mobile,1,0.0,2025-08
T0023770,C00018,S034,P0189,2025-08-13,Online,2,0.0,2025-08
T0007740,C00071,S009,P0075,2025-08-13,InStore,1,0.0,2025-08
T0044514,C00004,S028,P0216,2025-08-13,Mobile,2,0.0,2025-08
T0043770,C00177,S027,P0066,2025-08-13,Mobile,1,0.2,2025-08
T0024481,C00045,S011,P0116,2025-08-13,InStore,2,0.0,2025-08
T0030948,C00109,S028,P0004,2025-08-13,Online,1,0.0,2025-08
T0007471,C00035,S042,P0026,2025-08-13,Mobile,1,0.0,2025-08
T0015172,C00017,S044,P0215,2025-08-13,Online,1,0.0,2025-08
T0025279,C00148,S031,P0218,2025-08-13,Mobile,1,0.2,2025-08
T0012690,C00043,S042,P0074,2025-08-13,Online,2,0.0,2025-08
T0030872,C00029,S042,P0117,2025-08-13,InStore,1,0.0,2025-08
T0039819,C00006,S020,P0139,2025-08-13,Online,1,0.0,2025-08
T0024904,C00086,S040,P0129,2025-08-13,InStore,1,0.0,2025-08
T0027484,C00060,S009,P0206,2025-08-13,InStore,1,0.0,2025-08
T0030795,C00020,S025,P0088,2025-08-13,Online,1,0.0,2025-08
T0001813,C00056,S039,P0224,2025-08-13,InStore,1,0.0,2025-08
T0030773,C00197,S035,P0130,2025-08-13,Online,2,0.1,2025-08
T0015269,C00010,S021,P0135,2025-08-13,InStore,1,0.1,2025-08
T0043875,C00028,S004,P0115,2025-08-13,Online,1,0.2,2025-08
T0043876,C00110,S010,P0117,2025-08-13,InStore,1,0.0,2025-08
T0025230,C00115,S016,P0066,2025-08-13,Mobile,3,0.0,2025-08
T0001885,C00148,S015,P0097,2025-08-13,Online,3,0.0,2025-08
T0043915,C00147,S028,P0153,2025-08-13,Mobile,1,0.05,2025-08
T0040966,C00241,S024,P0113,2025-08-13,InStore,1,0.0,2025-08
T0001672,C00092,S042,P0045,2025-08-13,InStore,3,0.0,2025-08
T0042212,C00012,S022,P0124,2025-08-13,Online,1,0.05,2025-08
T0015224,C00115,S011,P0063,2025-08-13,InStore,2,0.0,2025-08
T0030676,C00100,S030,P0174,2025-08-13,Mobile,3,0.0,2025-08
T0044018,C00126,S045,P0109,2025-08-13,InStore,1,0.2,2025-08
T0016299,C00025,S004,P0116,2025-08-13,Online,1,0.0,2025-08
T0024996,C00217,S038,P0051,2025-08-13,InStore,1,0.0,2025-08
T0025260,C00041,S029,P0029,2025-08-13,Mobile,2,0.1,2025-08
T0011304,C00223,S015,P0196,2025-08-13,InStore,1,0.1,2025-08
T0043739,C00152,S035,P0002,2025-08-13,Online,1,0.0,2025-08
T0031115,C00142,S033,P0159,2025-08-13,Online,1,0.0,2025-08
T0024329,C00186,S027,P0145,2025-08-13,InStore,1,0.05,2025-08
T0012528,C00150,S027,P0212,2025-08-13,InStore,1,0.0,2025-08
T0044991,C00110,S026,P0024,2025-08-13,InStore,2,0.0,2025-08
T0007904,C00016,S018,P0151,2025-08-13,InStore,1,0.0,2025-08
T0023909,C00249,S037,P0189,2025-08-13,Online,1,0.0,2025-08
T0013660,C00014,S043,P0049,2025-08-13,Online,1,0.0,2025-08
T0013661,C00202,S023,P0020,2025-08-13,InStore,2,0.0,2025-08
T0006411,C00078,S010,P0110,2025-08-13,Mobile,1,0.05,2025-08
T0025490,C00071,S003,P0216,2025-08-13,InStore,1,0.0,2025-08
T0045027,C00196,S020,P0133,2025-08-13,Online,2,0.05,2025-08
T0012520,C00017,S005,P0144,2025-08-13,Online,1,0.0,2025-08
T0007407,C00032,S046,P0119,2025-08-13,InStore,1,0.0,2025-08
T0012519,C00147,S030,P0096,2025-08-13,Online,1,0.0,2025-08
T0043617,C00028,S041,P0033,2025-08-13,InStore,2,0.0,2025-08
T0023774,C00241,S049,P0103,2025-08-13,Online,1,0.0,2025-08
T0007410,C00114,S050,P0213,2025-08-13,Mobile,1,0.0,2025-08
T0038005,C00196,S041,P0222,2025-08-13,Online,1,0.1,2025-08
T0044912,C00213,S042,P0087,2025-08-13,Mobile,1,0.0,2025-08
T0031310,C00103,S040,P0157,2025-08-13,Mobile,1,0.0,2025-08
T0031130,C00026,S031,P0143,2025-08-13,InStore,3,0.0,2025-08
T0024327,C00173,S016,P0127,2025-08-13,Online,1,0.0,2025-08
T0044650,C00190,S042,P0211,2025-08-13,Online,1,0.1,2025-08
T0015134,C00174,S025,P0196,2025-08-13,InStore,1,0.0,2025-08
T0039928,C00110,S020,P0035,2025-08-13,Online,2,0.0,2025-08
T0039276,C00195,S045,P0201,2025-08-13,Mobile,1,0.2,2025-08
T0039156,C00141,S021,P0149,2025-08-13,Online,1,0.0,2025-08
T0001620,C00245,S013,P0062,2025-08-13,Mobile,1,0.0,2025-08
T0003071,C00117,S003,P0180,2025-08-13,Mobile,2,0.15,2025-08
T0042278,C00203,S039,P0100,2025-08-13,InStore,1,0.0,2025-08
T0031291,C00227,S045,P0076,2025-08-13,InStore,1,0.0,2025-08
T0039198,C00210,S029,P0107,2025-08-13,Online,2,0.0,2025-08
T0007845,C00210,S031,P0212,2025-08-13,InStore,2,0.0,2025-08
T0039194,C00172,S020,P0183,2025-08-13,Online,1,0.05,2025-08
T0012776,C00190,S048,P0043,2025-08-13,Online,1,0.0,2025-08
T0010981,C00067,S002,P0129,2025-08-13,InStore,1,0.0,2025-08
T0027752,C00055,S037,P0153,2025-08-13,InStore,2,0.0,2025-08
T0005212,C00219,S008,P0209,2025-08-13,Online,2,0.0,2025-08
T0033664,C00185,S023,P0200,2025-08-13,InStore,1,0.0,2025-08
T0020867,C00002,S030,P0013,2025-08-13,Mobile,1,0.0,2025-08
T0047450,C00067,S046,P0110,2025-08-13,InStore,1,0.1,2025-08
T0012160,C00138,S045,P0108,2025-08-13,InStore,1,0.0,2025-08
T0041811,C00196,S004,P0009,2025-08-13,Online,1,0.0,2025-08
T0020990,C00213,S015,P0161,2025-08-13,Online,1,0.0,2025-08
T0033541,C00109,S038,P0184,2025-08-13,InStore,2,0.1,2025-08
T0003796,C00080,S033,P0062,2025-08-13,InStore,1,0.0,2025-08
T0000831,C00156,S028,P0026,2025-08-13,Online,1,0.0,2025-08
T0014715,C00138,S045,P0195,2025-08-13,Online,3,0.0,2025-08
T0037577,C00070,S037,P0089,2025-08-13,InStore,2,0.0,2025-08
T0026530,C00129,S043,P0119,2025-08-13,Online,1,0.0,2025-08
T0047336,C00180,S005,P0013,2025-08-13,Mobile,1,0.0,2025-08
T0037486,C00220,S050,P0190,2025-08-13,Online,1,0.0,2025-08
T0047324,C00016,S010,P0072,2025-08-13,InStore,1,0.0,2025-08
T0026479,C00047,S037,P0188,2025-08-13,InStore,1,0.0,2025-08
T0047268,C00144,S028,P0037,2025-08-13,Online,1,0.0,2025-08
T0047228,C00004,S006,P0135,2025-08-13,Online,1,0.0,2025-08
T0013953,C00046,S020,P0192,2025-08-13,InStore,1,0.0,2025-08
T0041847,C00021,S011,P0225,2025-08-13,InStore,2,0.0,2025-08
T0047193,C00006,S006,P0112,2025-08-13,Online,2,0.0,2025-08
T0047156,C00202,S040,P0122,2025-08-13,Online,1,0.25,2025-08
T0047147,C00230,S032,P0225,2025-08-13,InStore,1,0.0,2025-08
T0016989,C00144,S038,P0037,2025-08-13,InStore,1,0.0,2025-08
T0028058,C00102,S046,P0128,2025-08-13,Mobile,1,0.0,2025-08
T0012187,C00180,S008,P0022,2025-08-13,InStore,1,0.0,2025-08
T0021365,C00020,S048,P0163,2025-08-13,Online,1,0.0,2025-08
T0046997,C00084,S027,P0120,2025-08-13,InStore,2,0.0,2025-08
T0012167,C00103,S044,P0210,2025-08-13,InStore,4,0.0,2025-08
T0047547,C00183,S008,P0097,2025-08-13,InStore,1,0.0,2025-08
T0010736,C00074,S015,P0020,2025-08-13,Mobile,1,0.0,2025-08
T0020744,C00131,S036,P0048,2025-08-13,InStore,1,0.0,2025-08
T0020011,C00191,S035,P0103,2025-08-13,Mobile,3,0.0,2025-08
T0020027,C00059,S048,P0189,2025-08-13,InStore,1,0.0,2025-08
T0041336,C00016,S048,P0235,2025-08-13,InStore,2,0.0,2025-08
T0040557,C00189,S005,P0170,2025-08-13,Online,1,0.0,2025-08
T0009058,C00208,S046,P0062,2025-08-13,Online,1,0.0,2025-08
T0048038,C00126,S048,P0088,2025-08-13,Mobile,1,0.0,2025-08
T0040871,C00140,S027,P0069,2025-08-13,Online,2,0.0,2025-08
T0034027,C00008,S013,P0199,2025-08-13,InStore,1,0.2,2025-08
T0047958,C00187,S001,P0015,2025-08-13,Online,1,0.0,2025-08
T0028175,C00055,S035,P0140,2025-08-13,Online,2,0.2,2025-08
T0004955,C00203,S037,P0049,2025-08-13,Online,2,0.0,2025-08
T0033928,C00153,S040,P0023,2025-08-13,InStore,5,0.0,2025-08
T0033889,C00148,S015,P0071,2025-08-13,Mobile,1,0.0,2025-08
T0026711,C00021,S030,P0045,2025-08-13,Mobile,3,0.0,2025-08
T0020482,C00114,S026,P0076,2025-08-13,InStore,1,0.0,2025-08
T0033828,C00005,S032,P0057,2025-08-13,InStore,1,0.0,2025-08
T0047719,C00113,S044,P0135,2025-08-13,InStore,1,0.1,2025-08
T0003863,C00067,S002,P0232,2025-08-13,InStore,1,0.0,2025-08
T0047661,C00072,S006,P0029,2025-08-13,InStore,3,0.05,2025-08
T0008900,C00035,S015,P0041,2025-08-13,Online,2,0.0,2025-08
T0003853,C00185,S023,P0010,2025-08-13,Online,2,0.1,2025-08
T0013230,C00063,S005,P0126,2025-08-13,Online,1,0.0,2025-08
T0020651,C00098,S006,P0081,2025-08-13,InStore,2,0.0,2025-08
T0020660,C00248,S013,P0002,2025-08-13,InStore,1,0.0,2025-08
T0005020,C00029,S010,P0016,2025-08-13,InStore,1,0.0,2025-08
